date,datetime,day_index,hour,rented_bike_count,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,season,holiday,functioning_day
2017-12-09,2017-12-09T16:00:00Z,9,16,546,4.4,33,1.6,1963,-10.5,0.4,0,0,Winter,No Holiday,Yes
2017-12-09,2017-12-09T17:00:00Z,9,17,481,3.5,37,1.8,1963,-9.8,0.1,0,0,Winter,No Holiday,Yes
2017-12-09,2017-12-09T18:00:00Z,9,18,384,2.5,41,1,1974,-9.4,0,0,0,Winter,No Holiday,Yes
2017-12-09,2017-12-09T19:00:00Z,9,19,275,1.5,48,0.4,1878,-8.3,0,0,0,Winter,No Holiday,Yes
2017-12-09,2017-12-09T20:00:00Z,9,20,298,0.8,51,1.4,1848,-8.2,0,0,0,Winter,No Holiday,Yes
2017-12-09,2017-12-09T21:00:00Z,9,21,321,-0.1,55,0.7,1654,-8,0,0,0,Winter,No Holiday,Yes
2017-12-09,2017-12-09T22:00:00Z,9,22,289,-0.5,55,0.6,1655,-8.4,0,0,0,Winter,No Holiday,Yes
2017-12-09,2017-12-09T23:00:00Z,9,23,265,-0.1,54,1.3,1570,-8.3,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T00:00:00Z,10,0,326,-0.2,55,1,1629,-8.1,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T01:00:00Z,10,1,280,-0.2,54,0.5,1747,-8.4,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T02:00:00Z,10,2,243,0.2,52,0.7,1726,-8.5,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T03:00:00Z,10,3,169,0.3,53,0.5,1748,-8.1,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T04:00:00Z,10,4,71,0.4,52,1.6,1816,-8.3,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T05:00:00Z,10,5,13,0.3,74,1,178,-3.7,0,0,0.7,Winter,No Holiday,Yes
2017-12-10,2017-12-10T06:00:00Z,10,6,9,-0.5,90,0.9,91,-1.9,0,2.5,2.7,Winter,No Holiday,Yes
2017-12-10,2017-12-10T07:00:00Z,10,7,20,-0.4,92,1.1,121,-1.5,0,0,4,Winter,No Holiday,Yes
2017-12-10,2017-12-10T08:00:00Z,10,8,35,-0.2,90,1.2,378,-1.6,0,0,4.1,Winter,No Holiday,Yes
2017-12-10,2017-12-10T09:00:00Z,10,9,31,0.2,90,1,305,-1.2,0,1.6,4.3,Winter,No Holiday,Yes
2017-12-10,2017-12-10T10:00:00Z,10,10,19,0.5,91,0.4,143,-0.8,0,0,4.3,Winter,No Holiday,Yes
2017-12-10,2017-12-10T11:00:00Z,10,11,58,0.9,92,0.9,137,-0.2,0.03,0,3.9,Winter,No Holiday,Yes
2017-12-10,2017-12-10T12:00:00Z,10,12,119,2.3,88,0.3,245,0.5,0.28,0,3.1,Winter,No Holiday,Yes
2017-12-10,2017-12-10T13:00:00Z,10,13,182,3.3,87,1.1,230,1.3,0.54,0,2.1,Winter,No Holiday,Yes
2017-12-10,2017-12-10T14:00:00Z,10,14,235,4.2,85,0.7,325,1.8,0.65,0,1.4,Winter,No Holiday,Yes
2017-12-10,2017-12-10T15:00:00Z,10,15,180,6.7,63,4.5,715,0.1,0.35,0,1,Winter,No Holiday,Yes
2017-12-10,2017-12-10T16:00:00Z,10,16,214,5.4,71,3.5,622,0.5,0.2,0,0.5,Winter,No Holiday,Yes
2017-12-10,2017-12-10T17:00:00Z,10,17,226,3.6,65,4.3,1061,-2.3,0.03,0,0.4,Winter,No Holiday,Yes
2017-12-10,2017-12-10T18:00:00Z,10,18,210,2,61,3,2000,-4.7,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T19:00:00Z,10,19,181,1.6,53,4,2000,-6.9,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T20:00:00Z,10,20,165,0.6,57,3.9,1954,-6.9,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T21:00:00Z,10,21,167,0,59,3,1862,-7,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T22:00:00Z,10,22,152,-1,56,4.7,2000,-8.6,0,0,0,Winter,No Holiday,Yes
2017-12-10,2017-12-10T23:00:00Z,10,23,148,-1.4,43,4.3,2000,-12.3,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T00:00:00Z,11,0,125,-2.5,39,3.4,2000,-14.5,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T01:00:00Z,11,1,111,-3.4,36,3.8,2000,-16.3,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T02:00:00Z,11,2,67,-4.2,35,3.4,2000,-17.4,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T03:00:00Z,11,3,45,-4.7,38,2.4,2000,-16.8,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T04:00:00Z,11,4,44,-5.2,35,3.2,2000,-18.3,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T05:00:00Z,11,5,86,-5.6,38,3.2,1974,-17.6,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T06:00:00Z,11,6,136,-5.9,39,2.9,1979,-17.6,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T07:00:00Z,11,7,325,-6,39,3.1,1996,-17.7,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T08:00:00Z,11,8,653,-6,38,3.6,1994,-18,0.01,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T09:00:00Z,11,9,326,-5.9,36,5.1,1941,-18.6,0.1,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T10:00:00Z,11,10,212,-5.3,32,4.5,2000,-19.4,0.62,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T11:00:00Z,11,11,226,-4.7,36,3.8,2000,-17.5,1,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T12:00:00Z,11,12,247,-5.2,33,4.6,1973,-19,1.26,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T13:00:00Z,11,13,241,-5.4,32,5.1,1986,-19.5,1.24,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T14:00:00Z,11,14,253,-5.4,31,4.1,1945,-19.9,1.13,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T15:00:00Z,11,15,269,-5.5,33,4.5,2000,-19.2,0.92,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T16:00:00Z,11,16,277,-6,40,4,2000,-17.4,0.55,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T17:00:00Z,11,17,361,-7.1,44,4.2,2000,-17.3,0.18,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T18:00:00Z,11,18,557,-7.9,43,3.3,2000,-18.3,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T19:00:00Z,11,19,371,-8.6,45,3.9,2000,-18.4,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T20:00:00Z,11,20,254,-9.3,49,3.8,2000,-18,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T21:00:00Z,11,21,266,-9.7,51,2.5,2000,-17.9,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T22:00:00Z,11,22,222,-10.2,50,3,2000,-18.6,0,0,0,Winter,No Holiday,Yes
2017-12-11,2017-12-11T23:00:00Z,11,23,174,-10.7,53,1.2,2000,-18.4,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T00:00:00Z,12,0,133,-11,51,1.1,2000,-19.1,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T01:00:00Z,12,1,127,-11.2,51,1.1,2000,-19.3,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T02:00:00Z,12,2,95,-11.5,50,0.7,2000,-19.8,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T03:00:00Z,12,3,54,-11.6,50,2.2,1995,-19.9,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T04:00:00Z,12,4,46,-11.6,47,2.1,1982,-20.6,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T05:00:00Z,12,5,65,-11.6,45,2.8,1951,-21.1,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T06:00:00Z,12,6,104,-11.8,47,2.5,1973,-20.8,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T07:00:00Z,12,7,280,-12.1,50,2.3,1929,-20.4,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T08:00:00Z,12,8,580,-12.3,52,1.3,1914,-20.1,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T09:00:00Z,12,9,275,-11.8,46,2.9,1956,-21.1,0.1,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T10:00:00Z,12,10,184,-10.5,45,3.3,1855,-20.1,0.6,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T11:00:00Z,12,11,201,-9.4,42,3.1,1815,-19.9,0.93,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T12:00:00Z,12,12,228,-8.3,35,2.9,1967,-21,1.14,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T13:00:00Z,12,13,225,-6.9,37,2.4,1955,-19.1,1.22,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T14:00:00Z,12,14,258,-5.4,32,2,1930,-19.5,1.12,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T15:00:00Z,12,15,250,-5.8,30,2.8,2000,-20.6,0.92,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T16:00:00Z,12,16,248,-6,29,2.8,1983,-21.2,0.58,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T17:00:00Z,12,17,305,-7,32,2.6,2000,-20.9,0.19,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T18:00:00Z,12,18,529,-7.7,36,1,2000,-20.2,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T19:00:00Z,12,19,350,-8.2,43,1.1,2000,-18.5,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T20:00:00Z,12,20,260,-8.4,42,1,2000,-19,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T21:00:00Z,12,21,270,-8.8,43,1.4,1999,-19.1,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T22:00:00Z,12,22,256,-9,45,1.3,1999,-18.7,0,0,0,Winter,No Holiday,Yes
2017-12-12,2017-12-12T23:00:00Z,12,23,173,-9.3,47,2.1,2000,-18.5,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T00:00:00Z,13,0,168,-9.5,48,1.3,1996,-18.4,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T01:00:00Z,13,1,183,-10.2,52,1.6,1997,-18.2,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T02:00:00Z,13,2,120,-10.4,53,1.8,1949,-18.1,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T03:00:00Z,13,3,79,-10.9,55,1.8,1913,-18.1,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T04:00:00Z,13,4,41,-11.4,58,1.3,1907,-18,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T05:00:00Z,13,5,68,-11.5,58,1.1,1923,-18.1,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T06:00:00Z,13,6,109,-11.9,57,1.1,1974,-18.7,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T07:00:00Z,13,7,310,-11.7,53,1.6,1998,-19.3,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T08:00:00Z,13,8,591,-11.4,47,3.3,2000,-20.4,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T09:00:00Z,13,9,340,-11.1,46,3.4,1981,-20.4,0.1,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T10:00:00Z,13,10,202,-9.5,39,2.1,1875,-20.9,0.6,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T11:00:00Z,13,11,251,-8.1,35,1.8,1806,-20.9,0.96,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T12:00:00Z,13,12,267,-6.5,30,2.9,1945,-21.2,1.17,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T13:00:00Z,13,13,251,-5.8,28,2.9,1887,-21.4,1.23,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T14:00:00Z,13,14,240,-4.7,27,2.9,1883,-20.8,1.12,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T15:00:00Z,13,15,240,-4.9,26,3.1,1887,-21.5,0.89,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T16:00:00Z,13,16,278,-4.5,26,2.2,2000,-21.1,0.56,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T17:00:00Z,13,17,392,-5.6,29,1.7,2000,-20.8,0.18,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T18:00:00Z,13,18,537,-6.6,33,1.1,2000,-20.2,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T19:00:00Z,13,19,373,-6.6,31,1.6,2000,-20.9,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T20:00:00Z,13,20,263,-7.6,35,0.8,2000,-20.4,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T21:00:00Z,13,21,271,-8.3,39,1,2000,-19.8,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T22:00:00Z,13,22,271,-8.9,39,0.1,2000,-20.3,0,0,0,Winter,No Holiday,Yes
2017-12-13,2017-12-13T23:00:00Z,13,23,174,-9.2,44,0.4,1978,-19.2,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T00:00:00Z,14,0,171,-9.5,50,0.6,1953,-18,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T01:00:00Z,14,1,170,-9.8,48,0.8,2000,-18.7,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T02:00:00Z,14,2,107,-10.6,44,0.8,1903,-20.5,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T03:00:00Z,14,3,80,-10.7,48,0.4,1651,-19.6,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T04:00:00Z,14,4,52,-11,50,0.8,1718,-19.4,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T05:00:00Z,14,5,62,-10.8,48,0.8,1648,-19.6,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T06:00:00Z,14,6,108,-11,55,0.8,1541,-18.2,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T07:00:00Z,14,7,279,-10.9,57,1.1,1387,-17.7,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T08:00:00Z,14,8,621,-10.4,54,1.1,1432,-17.9,0.01,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T09:00:00Z,14,9,305,-9.4,44,0.5,1680,-19.4,0.13,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T10:00:00Z,14,10,189,-7.7,43,0.9,1555,-18.1,0.35,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T11:00:00Z,14,11,247,-6.1,38,1,1587,-18.1,0.52,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T12:00:00Z,14,12,278,-4.9,34,1.3,1768,-18.3,0.6,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T13:00:00Z,14,13,282,-3.8,32,0.9,1827,-18.1,0.52,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T14:00:00Z,14,14,294,-2.7,28,0.7,1857,-18.7,0.65,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T15:00:00Z,14,15,301,-2.5,29,1.1,1667,-18.1,0.48,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T16:00:00Z,14,16,335,-2.4,28,0.9,1878,-18.4,0.35,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T17:00:00Z,14,17,382,-2.9,31,0.6,1723,-17.7,0.09,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T18:00:00Z,14,18,612,-3.5,35,1.1,1414,-16.7,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T19:00:00Z,14,19,410,-4.2,40,0.9,1216,-15.8,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T20:00:00Z,14,20,277,-4.8,43,1.1,1397,-15.4,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T21:00:00Z,14,21,316,-4.8,45,0.8,1351,-14.9,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T22:00:00Z,14,22,309,-4.9,44,1.1,1369,-15.3,0,0,0,Winter,No Holiday,Yes
2017-12-14,2017-12-14T23:00:00Z,14,23,211,-5.6,53,1.2,1290,-13.6,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T00:00:00Z,15,0,227,-5.7,53,0.6,1262,-13.7,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T01:00:00Z,15,1,241,-6.3,57,0.4,1148,-13.4,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T02:00:00Z,15,2,162,-6.8,58,0.4,1089,-13.6,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T03:00:00Z,15,3,110,-6.9,56,0.5,1111,-14.2,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T04:00:00Z,15,4,69,-7.1,59,0.8,1058,-13.7,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T05:00:00Z,15,5,68,-7.5,64,0.9,989,-13.1,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T06:00:00Z,15,6,129,-7.4,64,0.7,906,-13,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T07:00:00Z,15,7,285,-7,63,0.6,865,-12.8,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T08:00:00Z,15,8,658,-6.6,64,1.1,791,-12.2,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T09:00:00Z,15,9,330,-5.9,60,0.6,691,-12.4,0.09,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T10:00:00Z,15,10,221,-4.6,52,0.8,648,-12.9,0.34,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T11:00:00Z,15,11,279,-2.9,46,1,809,-12.9,0.42,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T12:00:00Z,15,12,309,-2.5,43,0.7,895,-13.3,0.34,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T13:00:00Z,15,13,325,-1.6,40,0.3,868,-13.4,0.32,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T14:00:00Z,15,14,329,-0.7,39,0.8,826,-12.9,0.35,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T15:00:00Z,15,15,342,0.1,35,1.5,946,-13.5,0.42,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T16:00:00Z,15,16,354,0,37,0.6,994,-12.9,0.13,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T17:00:00Z,15,17,464,-0.2,39,0.8,1016,-12.5,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T18:00:00Z,15,18,682,0.1,43,0.9,1485,-11,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T19:00:00Z,15,19,451,0.6,41,1.2,1550,-11.1,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T20:00:00Z,15,20,320,0.9,42,1.2,1113,-10.5,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T21:00:00Z,15,21,300,0.7,47,2.7,1283,-9.3,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T22:00:00Z,15,22,296,-0.1,49,2,870,-9.5,0,0,0,Winter,No Holiday,Yes
2017-12-15,2017-12-15T23:00:00Z,15,23,247,-1.3,60,2.5,792,-8,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T00:00:00Z,16,0,217,-2.6,73,3.4,787,-6.7,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T01:00:00Z,16,1,302,-3.4,76,2.9,582,-7,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T02:00:00Z,16,2,228,-4.1,73,2.1,567,-8.2,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T03:00:00Z,16,3,129,-4.5,71,1.6,651,-8.9,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T04:00:00Z,16,4,80,-5,70,2.7,702,-9.6,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T05:00:00Z,16,5,45,-5.6,72,2,662,-9.8,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T06:00:00Z,16,6,66,-6.1,69,2.9,765,-10.8,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T07:00:00Z,16,7,90,-6.7,64,2.1,977,-12.3,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T08:00:00Z,16,8,190,-7.3,62,2.6,1112,-13.3,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T09:00:00Z,16,9,195,-7.2,47,2.8,1724,-16.6,0.18,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T10:00:00Z,16,10,201,-6.2,42,2.3,1893,-17,0.52,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T11:00:00Z,16,11,239,-5.2,30,4,1991,-20.1,0.86,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T12:00:00Z,16,12,252,-4.1,28,3.8,1998,-19.9,1.08,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T13:00:00Z,16,13,296,-3.7,23,4,1980,-21.8,1.12,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T14:00:00Z,16,14,292,-3.4,22,4.3,1966,-22.1,1.07,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T15:00:00Z,16,15,291,-3.3,22,5,2000,-22,0.86,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T16:00:00Z,16,16,258,-3.3,24,3.5,2000,-21,0.54,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T17:00:00Z,16,17,277,-4.6,26,2.6,2000,-21.2,0.17,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T18:00:00Z,16,18,212,-5.3,28,3.5,2000,-21,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T19:00:00Z,16,19,173,-6,32,2.4,2000,-20,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T20:00:00Z,16,20,143,-6.6,37,3.4,2000,-18.9,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T21:00:00Z,16,21,159,-7.1,39,3.2,2000,-18.7,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T22:00:00Z,16,22,155,-7.6,41,1.6,2000,-18.6,0,0,0,Winter,No Holiday,Yes
2017-12-16,2017-12-16T23:00:00Z,16,23,142,-8,41,2.2,2000,-18.9,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T00:00:00Z,17,0,175,-8.1,41,2,2000,-19,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T01:00:00Z,17,1,146,-8.4,40,1.6,2000,-19.6,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T02:00:00Z,17,2,132,-8.7,40,2.8,2000,-19.8,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T03:00:00Z,17,3,100,-9,40,3.1,2000,-20.1,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T04:00:00Z,17,4,41,-9.5,40,1.9,2000,-20.6,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T05:00:00Z,17,5,31,-9.7,41,3.1,2000,-20.5,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T06:00:00Z,17,6,39,-9.9,42,2.3,2000,-20.4,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T07:00:00Z,17,7,53,-10.2,42,2.3,2000,-20.6,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T08:00:00Z,17,8,94,-10.7,43,0.9,2000,-20.8,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T09:00:00Z,17,9,122,-10.5,38,1.1,1950,-22.1,0.19,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T10:00:00Z,17,10,142,-8.5,31,1.5,1997,-22.6,0.58,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T11:00:00Z,17,11,189,-7.2,29,1.8,1926,-22.2,0.88,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T12:00:00Z,17,12,216,-4.9,25,2.6,1966,-21.9,1.08,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T13:00:00Z,17,13,223,-4.5,25,3.2,1989,-21.6,1.14,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T14:00:00Z,17,14,268,-3.2,26,3.1,1933,-20,1.07,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T15:00:00Z,17,15,278,-2.5,28,2,2000,-18.5,0.85,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T16:00:00Z,17,16,256,-2.7,31,2.3,2000,-17.5,0.54,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T17:00:00Z,17,17,266,-3.8,35,2.4,2000,-17,0.17,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T18:00:00Z,17,18,204,-4.7,37,1.8,2000,-17.2,0.01,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T19:00:00Z,17,19,157,-5.6,39,1.1,2000,-17.3,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T20:00:00Z,17,20,166,-6,42,0.8,2000,-16.8,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T21:00:00Z,17,21,168,-6.5,45,0.7,2000,-16.4,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T22:00:00Z,17,22,172,-6.6,50,0.6,1990,-15.3,0,0,0,Winter,No Holiday,Yes
2017-12-17,2017-12-17T23:00:00Z,17,23,138,-6.9,53,0.7,2000,-14.8,0,0,0,Winter,No Holiday,Yes
2017-12-18,2017-12-18T00:00:00Z,18,0,151,-5.9,50,0.6,2000,-14.6,0,0,0,Winter,No Holiday,Yes
2017-12-18,2017-12-18T01:00:00Z,18,1,97,-5.3,48,0.4,1664,-14.6,0,0,0,Winter,No Holiday,Yes
2017-12-18,2017-12-18T02:00:00Z,18,2,38,-5,65,0.4,990,-10.5,0,0,0.2,Winter,No Holiday,Yes
2017-12-18,2017-12-18T03:00:00Z,18,3,32,-5.3,76,1,767,-8.8,0,0.3,0.5,Winter,No Holiday,Yes
2017-12-18,2017-12-18T04:00:00Z,18,4,29,-5.4,81,0.7,270,-8.1,0,0,0.7,Winter,No Holiday,Yes
2017-12-18,2017-12-18T05:00:00Z,18,5,27,-5.3,81,0.9,923,-8,0,0,0.8,Winter,No Holiday,Yes
2017-12-18,2017-12-18T06:00:00Z,18,6,45,-5.2,85,0.9,271,-7.3,0,0.4,1.3,Winter,No Holiday,Yes
2017-12-18,2017-12-18T07:00:00Z,18,7,96,-5,85,0.7,186,-7.1,0,0,1.8,Winter,No Holiday,Yes
